age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome
51,2,0,2,0,2109,0,0,0,12,0,119,1,181,2,2
38,0,1,1,0,46,0,0,0,7,1,48,2,-1,0,3
38,4,1,2,0,980,0,0,2,3,6,662,5,-1,0,3
27,10,2,2,0,3060,0,0,0,30,4,533,1,-1,0,3
41,3,1,0,0,46,0,0,0,22,1,268,1,-1,0,3
32,1,1,0,0,274,1,0,2,9,8,21,3,-1,0,3
45,0,1,1,0,805,1,0,2,15,8,186,3,-1,0,3
54,3,1,0,0,3151,0,0,2,18,6,350,7,-1,0,3
36,9,0,1,0,160,1,0,2,26,8,142,1,-1,0,3
33,4,1,2,0,0,1,0,0,28,5,54,3,-1,0,3
40,7,0,1,0,694,1,0,0,31,5,75,14,-1,0,3
37,1,1,1,0,509,1,0,0,20,0,172,1,-1,0,3
48,1,1,0,0,237,1,0,2,19,6,18,18,-1,0,3
36,4,1,2,0,0,1,0,0,29,4,86,1,237,17,1
46,4,1,2,0,16,1,0,0,6,8,304,1,-1,0,3
29,0,0,1,0,504,1,0,0,7,8,203,1,-1,0,3
41,9,1,1,0,-274,1,0,2,27,8,182,3,-1,0,3
44,4,1,2,0,0,1,0,2,28,8,260,1,-1,0,3
40,4,1,2,0,0,1,0,0,2,3,279,1,-1,0,3
33,9,2,2,0,2565,1,0,0,13,8,128,2,-1,0,3
60,9,1,2,0,91,0,0,0,27,1,105,4,-1,0,3
48,1,1,1,0,558,1,0,1,5,3,708,8,-1,0,3
37,10,2,2,0,1032,0,0,1,4,3,63,1,-1,0,3
39,4,1,2,0,351,1,0,2,20,8,999,3,-1,0,3
28,8,2,1,0,231,1,0,0,8,8,55,1,-1,0,3
44,3,1,0,0,3706,0,0,2,17,6,209,3,-1,0,3
37,4,1,2,0,5,0,0,0,29,1,36,2,-1,0,3
58,4,2,2,0,342,0,1,0,11,5,564,2,-1,0,3
50,10,2,1,0,588,0,0,0,31,5,649,3,-1,0,3
38,7,1,1,0,3165,1,0,2,12,8,152,2,-1,0,3
31,4,2,2,0,0,0,0,0,25,1,101,6,-1,0,3
33,9,0,1,0,464,0,0,0,4,3,207,4,-1,0,3
35,4,2,2,0,837,0,0,0,4,1,329,1,-1,0,3
53,4,1,2,0,34230,1,1,0,7,8,279,1,358,9,1
58,5,1,1,0,5435,1,0,2,6,8,118,1,-1,0,3
26,1,2,0,0,102,1,0,2,16,8,46,1,-1,0,3
34,0,1,1,0,641,1,1,2,16,8,467,1,-1,0,3
50,1,1,0,0,334,0,0,0,27,1,79,3,-1,0,3
42,1,1,3,0,149,1,0,1,23,5,329,3,-1,0,3
46,0,1,1,0,179,1,0,0,29,4,194,4,436,1,1
45,1,1,0,0,61,0,0,0,17,0,108,1,-1,0,3
46,7,1,1,0,375,0,0,1,31,5,172,6,-1,0,3
31,9,2,1,0,2088,0,0,0,9,3,15,14,-1,0,3
44,9,2,1,0,29,1,0,2,5,8,151,1,-1,0,3
36,4,1,2,0,3839,0,0,0,19,9,146,1,-1,0,3
50,4,1,1,0,2910,0,0,1,29,5,790,1,-1,0,3
33,4,2,2,0,3770,0,0,0,28,4,757,2,-1,0,3
33,1,1,0,0,141,1,0,2,21,8,578,2,-1,0,3
55,4,2,2,0,0,0,0,0,30,0,156,3,-1,0,3
40,7,2,1,0,65,1,0,0,15,8,15,3,-1,0,3
30,9,1,1,0,-306,1,1,0,18,9,372,1,186,1,0
36,7,1,1,0,3740,1,0,0,7,0,254,1,-1,0,3
34,7,0,1,0,0,1,1,2,20,8,203,1,-1,0,3
46,2,1,1,0,131,1,0,0,20,0,69,2,-1,0,3
55,4,1,2,0,23189,1,0,2,14,8,77,1,-1,0,3
56,1,0,0,1,-1,0,0,0,18,5,304,3,-1,0,3
34,0,2,1,0,6979,1,0,0,15,8,14,5,-1,0,3
42,4,1,2,0,187,0,0,0,11,1,64,1,-1,0,3
48,1,1,0,0,1203,0,0,0,6,1,61,5,-1,0,3
51,4,1,0,0,6298,1,0,2,20,6,14,3,-1,0,3
45,1,2,2,0,-243,0,1,0,8,5,171,2,-1,0,3
35,6,2,0,0,181,1,0,2,15,8,19,8,-1,0,3
63,6,1,2,0,661,0,0,0,2,7,56,2,-1,0,3
35,1,1,1,0,270,1,1,0,6,0,332,2,335,1,0
25,8,2,1,0,1919,1,0,0,15,8,264,1,351,4,0
26,6,1,1,0,492,1,1,0,15,8,439,4,-1,0,3
29,4,2,2,0,91,0,0,0,30,0,99,1,274,4,1
26,4,1,2,0,775,0,0,2,19,8,35,3,-1,0,3
26,1,2,1,0,2669,1,0,0,16,0,242,1,-1,0,3
23,4,2,2,0,2605,1,0,2,7,8,278,6,-1,0,3
51,4,2,3,0,1277,0,0,0,22,3,143,5,294,1,0
51,1,1,1,0,568,1,0,2,4,6,37,1,-1,0,3
43,9,1,1,0,2344,1,0,2,27,8,111,2,-1,0,3
81,5,0,0,0,4321,0,0,0,11,1,163,3,-1,0,3
42,4,0,2,0,1064,0,0,0,18,1,101,2,-1,0,3
41,7,1,1,0,241,1,1,2,4,6,144,1,-1,0,3
35,9,2,1,0,183,0,0,0,1,11,516,2,130,2,0
32,4,1,2,0,9214,0,1,2,18,10,71,1,-1,0,3
51,7,2,1,0,513,1,0,0,29,5,331,2,-1,0,3
33,9,1,1,0,14850,1,0,0,5,3,122,5,-1,0,3
38,6,1,1,0,279,1,0,2,28,8,110,5,-1,0,3
48,5,1,2,0,4,0,1,0,23,5,70,5,-1,0,3
50,9,0,1,0,-298,1,0,0,6,3,68,8,-1,0,3
39,1,2,1,0,522,1,0,1,14,8,225,7,350,2,0
30,7,2,1,0,0,1,0,0,7,5,161,2,-1,0,3
39,9,1,1,0,8,0,1,0,17,9,333,2,96,2,0
35,9,1,2,0,432,0,0,0,12,1,104,8,-1,0,3
41,9,1,1,0,-378,1,0,0,5,3,361,1,253,2,0
41,0,1,1,0,338,1,0,2,16,8,121,1,-1,0,3
35,1,1,0,0,2878,1,0,0,18,9,140,2,-1,0,3
43,4,1,0,0,62,1,0,0,14,8,133,1,300,3,0
27,7,1,1,0,1303,1,1,2,21,8,364,1,-1,0,3
32,9,1,1,0,255,0,1,0,25,1,63,5,-1,0,3
39,9,0,1,0,0,1,1,0,30,0,85,1,-1,0,3
37,4,1,2,0,1125,1,0,2,3,6,301,1,-1,0,3
40,2,1,1,0,1238,1,0,1,21,5,50,2,-1,0,3
33,1,1,1,0,370,1,0,0,8,0,249,1,-1,0,3
29,4,1,2,0,2417,1,0,0,7,8,126,2,-1,0,3
50,3,1,0,0,4,0,0,2,16,6,51,1,-1,0,3
39,0,1,0,0,444,1,0,0,8,8,374,2,-1,0,3
32,9,2,1,0,28,1,0,0,18,9,368,1,-1,0,3
49,4,1,2,0,2139,0,0,0,5,1,278,1,-1,0,3
37,1,1,1,0,194,1,0,2,12,8,566,7,-1,0,3
57,1,1,0,1,195,0,1,1,30,5,185,4,-1,0,3
44,4,1,1,0,0,0,0,0,21,1,167,2,-1,0,3
36,6,1,1,0,189,1,0,0,22,5,632,1,-1,0,3
55,4,2,1,0,220,1,0,2,6,8,328,2,-1,0,3
40,0,1,0,0,189,1,0,2,27,8,160,2,-1,0,3
40,1,1,1,0,746,1,1,0,2,3,241,1,262,3,1
44,4,1,1,0,13054,1,0,0,11,8,471,2,174,12,1
41,7,1,0,0,0,1,0,0,17,5,18,11,-1,0,3
65,5,1,1,0,23421,0,0,0,2,3,432,1,-1,0,3
31,1,1,1,0,41,1,0,2,19,8,265,1,-1,0,3
48,1,1,1,0,7408,0,1,0,4,3,101,2,-1,0,3
55,5,1,2,0,101,1,0,0,9,5,111,1,-1,0,3
34,0,1,1,0,384,1,0,0,14,8,551,2,-1,0,3
36,0,2,1,0,2556,1,0,0,13,0,342,1,-1,0,3
33,4,1,2,0,808,1,0,0,19,1,12,16,-1,0,3
46,4,1,2,0,0,0,0,0,26,8,401,1,-1,0,3
52,4,1,2,0,1158,0,0,0,27,1,57,4,-1,0,3
33,4,1,2,0,334,0,0,0,25,9,87,1,-1,0,3
29,1,1,1,0,296,1,0,2,4,6,153,1,-1,0,3
36,9,1,0,0,1653,1,1,2,27,8,336,10,-1,0,3
37,0,1,1,0,1283,1,0,2,20,8,209,1,-1,0,3
53,1,1,0,0,2295,0,0,0,21,1,65,10,-1,0,3
28,10,1,1,0,-42,1,1,0,31,5,143,4,-1,0,3
19,8,2,1,0,55,0,0,1,6,10,89,2,193,1,1
41,3,1,0,0,365,0,0,0,8,1,203,5,-1,0,3
33,7,2,1,0,772,1,0,0,29,4,323,2,259,3,2
28,4,2,2,0,334,1,0,2,14,8,438,4,-1,0,3
40,0,1,1,0,1060,1,0,0,17,0,14,3,-1,0,3
78,5,1,3,0,38,0,0,1,4,1,156,1,1,3,1
29,7,2,1,0,146,1,0,2,19,8,104,2,-1,0,3
36,10,1,1,0,439,1,0,1,6,3,18,6,-1,0,3
59,2,1,0,0,124,1,0,0,18,9,531,3,134,7,0
34,7,1,1,0,190,1,0,0,15,8,121,3,-1,0,3
82,5,1,3,0,211,0,0,1,22,0,195,3,-1,0,3
36,4,1,2,0,871,0,0,0,18,9,170,1,-1,0,3
48,4,1,0,0,1513,0,0,0,29,4,166,2,-1,0,3
36,1,1,0,0,871,1,1,1,18,9,2,1,-1,0,3
25,9,2,1,0,1298,0,0,0,2,11,206,7,94,2,1
40,9,2,1,0,360,1,0,2,9,8,73,1,-1,0,3
33,7,1,2,0,597,0,0,0,4,3,134,1,-1,0,3
30,1,0,1,1,457,1,0,2,20,6,115,20,-1,0,3
27,7,2,1,0,2457,1,0,2,29,8,123,4,-1,0,3
34,9,1,2,0,2069,0,0,0,20,1,328,2,-1,0,3
28,7,2,1,0,47,0,0,0,22,5,405,2,-1,0,3
40,1,1,0,0,13,1,0,2,4,5,178,1,-1,0,3
47,5,1,1,0,-71,1,0,0,11,1,293,5,-1,0,3
59,11,0,3,0,27,0,0,2,5,8,347,3,-1,0,3
30,7,2,1,0,-114,1,0,0,21,5,396,2,-1,0,3
39,10,2,1,0,2645,1,0,2,21,8,339,3,-1,0,3
44,1,1,1,0,1025,1,0,2,18,6,200,1,-1,0,3
46,4,2,2,0,2044,0,0,1,4,3,25,1,-1,0,3
32,3,1,2,0,10,1,0,2,2,6,658,2,-1,0,3
35,0,0,1,0,0,0,1,0,14,5,245,2,-1,0,3
35,4,2,2,0,644,1,0,2,30,8,120,2,-1,0,3
38,4,1,2,0,4293,1,0,0,6,8,92,2,250,2,0
27,3,1,0,1,-238,0,0,0,14,5,132,4,-1,0,3
32,3,0,1,0,-613,1,0,0,15,0,266,2,-1,0,3
37,0,0,1,0,1573,1,0,0,12,8,639,3,326,10,0
59,2,1,2,0,1728,0,0,0,7,5,575,2,-1,0,3
32,9,1,2,0,15,0,0,0,14,8,226,1,346,1,0
31,9,1,1,0,-160,1,0,0,14,5,126,6,-1,0,3
55,9,1,1,0,312,0,0,0,6,3,13,8,9,3,1
26,9,2,1,0,33,0,0,0,23,5,91,7,-1,0,3
30,1,2,1,0,80,1,1,0,5,8,145,1,337,4,0
34,0,1,1,0,445,0,0,0,19,1,256,2,-1,0,3
83,5,0,0,0,4565,0,0,0,13,11,175,2,-1,0,3
46,6,1,0,0,3262,0,0,0,14,1,77,8,-1,0,3
48,1,1,0,0,559,1,0,2,15,8,1231,2,-1,0,3
47,1,1,1,0,4840,0,0,2,16,6,53,1,-1,0,3
31,9,1,1,0,-302,0,0,0,13,1,195,2,-1,0,3
32,2,1,3,0,73,1,0,0,21,9,158,1,135,1,0
32,9,1,1,0,4790,1,0,0,22,5,314,2,-1,0,3
39,0,2,1,0,1078,0,0,2,3,6,199,3,-1,0,3
54,4,1,2,0,284,1,1,1,15,8,65,5,-1,0,3
55,5,1,1,0,493,1,0,2,13,8,647,7,-1,0,3
28,9,2,1,0,100,1,0,0,13,8,70,5,-1,0,3
48,3,2,1,0,1042,0,0,1,18,9,129,2,-1,0,3
44,4,1,2,0,3665,0,0,0,17,7,325,1,-1,0,3
47,9,1,1,0,-9,0,0,0,14,1,457,2,-1,0,3
43,1,1,1,0,576,1,1,2,13,8,148,1,-1,0,3
53,3,1,0,1,945,0,0,0,29,4,82,2,-1,0,3
42,1,1,1,0,108,1,0,1,31,5,51,21,-1,0,3
39,4,2,2,0,93,1,1,0,13,8,196,2,331,3,0
37,1,1,1,0,-97,1,0,2,5,6,135,2,-1,0,3
58,4,1,2,0,3768,1,0,2,18,6,316,1,-1,0,3
31,7,2,1,0,8,0,0,0,7,5,340,3,-1,0,3
40,9,1,1,0,66,1,0,2,12,8,29,8,-1,0,3
38,7,1,1,0,0,0,1,0,16,5,1473,6,-1,0,3
46,0,0,1,0,-637,1,0,0,17,9,153,1,-1,0,3
31,9,1,1,0,0,1,1,0,28,4,71,1,223,9,1
32,4,1,2,0,26,0,0,0,22,1,222,6,-1,0,3
46,2,1,2,0,4726,1,0,0,8,0,405,1,-1,0,3
25,1,1,1,0,1782,1,0,2,19,6,549,1,-1,0,3
28,1,2,1,0,3430,1,0,2,6,6,72,6,-1,0,3
40,1,1,0,0,332,1,0,0,12,8,339,2,369,3,0
31,0,2,1,0,554,1,0,0,5,3,94,1,-1,0,3
39,4,1,1,0,0,1,0,0,24,5,21,21,-1,0,3
36,0,1,1,0,542,1,0,2,18,6,604,6,-1,0,3
37,7,1,1,0,393,1,1,0,13,8,95,1,357,1,0
48,1,1,0,0,134,1,0,2,28,8,315,2,-1,0,3
34,9,1,2,0,178,1,0,0,18,9,85,1,-1,0,3
24,8,2,0,0,0,0,0,2,5,6,25,26,-1,0,3
33,4,2,2,0,23,0,0,0,20,1,216,3,-1,0,3
54,9,1,1,0,0,0,0,1,16,9,986,1,94,8,0
56,0,1,0,0,202,1,0,2,9,8,178,2,-1,0,3
41,4,0,2,0,647,1,0,2,16,8,270,1,-1,0,3
46,1,1,0,0,143,1,0,2,7,8,279,1,-1,0,3
27,7,2,1,0,1928,0,1,0,15,5,513,5,-1,0,3
32,0,2,1,0,1630,1,0,0,30,4,122,1,-1,0,3
40,5,1,1,0,102,0,0,0,6,8,168,1,-1,0,3
38,1,0,0,0,0,0,0,2,12,6,49,2,-1,0,3
36,1,1,1,0,1790,1,0,0,16,0,386,2,-1,0,3
33,4,2,2,0,0,0,0,2,27,8,277,1,-1,0,3
31,4,2,2,0,1675,0,0,0,2,11,114,2,363,1,0
34,1,1,1,1,-745,1,1,0,11,5,131,2,-1,0,3
34,6,1,1,0,-56,1,0,2,19,8,248,3,-1,0,3
45,0,1,1,0,0,0,0,0,14,1,113,2,-1,0,3
52,1,1,0,0,2396,1,0,0,15,8,48,7,-1,0,3
37,7,2,2,0,223,1,0,2,28,8,25,1,-1,0,3
30,1,1,0,0,5956,1,1,0,20,9,405,1,139,1,0
35,9,2,2,0,122,0,0,0,20,0,49,5,328,5,0
31,9,2,1,0,4888,1,0,1,5,8,475,4,166,2,0
47,3,1,0,0,183,0,0,0,13,1,144,1,-1,0,3
32,2,1,2,0,0,1,1,0,18,9,95,1,-1,0,3
32,9,0,1,0,-262,1,0,1,28,1,85,24,-1,0,3
39,1,2,1,0,169,1,0,2,9,8,38,1,-1,0,3
31,1,1,1,0,3364,1,0,0,20,9,290,1,-1,0,3
31,9,1,2,0,15,0,0,2,2,6,389,1,-1,0,3
44,4,1,2,0,126,1,0,2,13,8,92,1,-1,0,3
40,2,1,2,0,1953,1,0,2,6,6,112,5,-1,0,3
77,5,1,0,0,1385,0,0,1,8,11,160,4,-1,0,3
34,1,1,1,0,261,1,0,0,3,3,88,5,251,3,0
48,9,1,1,0,178,1,0,2,17,6,320,4,-1,0,3
31,9,2,1,0,1819,1,0,2,15,8,226,2,-1,0,3
31,4,2,2,0,0,0,0,0,19,1,155,4,-1,0,3
32,1,2,1,0,6337,1,0,0,19,9,126,2,-1,0,3
42,0,1,1,0,214,1,0,2,28,8,21,24,-1,0,3
35,4,2,2,0,0,0,0,0,25,1,81,6,-1,0,3
57,2,1,0,0,1153,1,1,2,9,6,238,6,-1,0,3
56,5,1,1,0,415,0,0,0,22,1,158,2,-1,0,3
34,4,1,2,0,101,0,0,0,8,1,472,2,-1,0,3
52,9,1,1,0,1490,0,1,2,17,6,420,4,-1,0,3
31,0,2,1,0,779,1,1,0,3,0,219,2,-1,0,3
42,9,2,1,0,2036,1,0,0,19,9,259,2,-1,0,3
46,1,1,0,0,333,1,0,0,31,5,284,4,-1,0,3
32,9,1,1,0,963,0,0,0,28,1,15,13,-1,0,3
47,1,1,1,0,4709,0,0,0,22,1,78,4,-1,0,3
46,1,0,1,0,1074,1,0,0,14,8,277,2,-1,0,3
41,0,2,1,0,90,1,0,0,15,8,77,2,347,4,0
42,0,2,1,0,243,1,0,2,14,8,46,5,-1,0,3
31,6,1,2,0,414,0,0,0,14,1,169,5,-1,0,3
47,0,2,2,0,0,0,0,0,29,4,137,1,-1,0,3
60,5,1,2,0,2196,0,0,0,15,6,318,3,-1,0,3
35,2,2,2,0,1416,1,0,0,6,8,100,1,169,12,1
46,7,0,1,0,281,1,1,0,6,8,267,1,-1,0,3
40,7,1,1,0,518,0,0,1,17,5,84,1,-1,0,3
48,11,1,3,0,3,0,0,0,19,1,104,2,-1,0,3
52,1,1,0,0,36,0,0,0,13,1,109,2,-1,0,3
50,1,1,0,0,9301,1,0,0,7,5,136,4,-1,0,3
34,9,1,1,0,883,0,0,1,3,3,166,2,173,3,0
34,0,1,2,0,21,0,1,0,2,6,269,1,92,2,0
44,4,1,2,0,3091,1,0,2,17,6,331,4,-1,0,3
44,1,1,0,0,2791,0,0,2,18,6,335,1,-1,0,3
28,7,2,1,0,217,1,0,0,9,3,379,3,-1,0,3
28,6,2,2,0,1579,0,0,0,14,10,122,3,-1,0,3
29,4,1,1,0,0,1,0,2,2,6,85,4,-1,0,3
29,8,2,1,0,314,0,0,0,13,1,485,3,105,1,2
55,4,1,2,0,655,0,0,0,28,5,167,6,-1,0,3
31,0,1,1,0,212,1,0,0,18,5,191,3,-1,0,3
31,0,2,1,0,523,0,1,0,2,3,323,1,109,5,0
32,4,2,2,0,111,1,0,2,8,8,162,2,-1,0,3
31,9,2,2,0,1166,1,0,2,3,6,207,1,-1,0,3
47,3,1,1,0,582,0,0,0,13,1,73,1,-1,0,3
34,9,2,1,0,513,1,0,0,5,8,165,3,169,5,1
53,4,1,2,0,75,0,0,0,20,1,216,2,-1,0,3
29,0,2,1,0,1992,0,0,0,12,0,119,2,-1,0,3
50,4,1,1,0,2910,0,0,1,19,9,433,1,113,1,0
49,7,1,1,0,66,1,1,0,21,9,59,4,-1,0,3
32,9,1,1,0,599,0,0,0,19,9,79,1,-1,0,3
42,9,1,1,0,89,1,0,0,5,8,159,1,-1,0,3
37,0,2,1,0,796,1,0,1,29,4,143,3,-1,0,3
36,9,1,2,0,571,1,1,0,31,5,46,3,-1,0,3
33,1,1,1,0,215,0,0,0,15,0,166,1,-1,0,3
36,1,1,1,0,1088,1,0,0,13,8,77,2,345,2,0
30,7,1,1,0,271,1,0,2,15,8,365,1,-1,0,3
57,6,1,1,0,11494,0,0,0,19,9,198,1,-1,0,3
37,0,1,2,0,2741,0,0,2,16,6,204,4,-1,0,3
25,7,0,1,0,1694,0,0,0,7,5,159,2,-1,0,3
70,5,0,0,0,383,0,0,0,28,0,50,2,-1,0,3
41,4,1,2,0,298,0,0,0,4,8,63,3,272,1,1
26,4,2,2,0,155,1,0,0,27,8,74,4,43,5,1
53,2,1,0,0,694,1,0,2,14,8,157,1,-1,0,3
55,4,1,3,0,179,0,0,2,19,6,97,1,-1,0,3
23,9,2,1,0,356,1,0,0,18,8,224,2,356,2,0
45,4,1,2,0,0,1,0,0,5,8,469,2,342,1,0
34,6,1,1,0,179,1,1,0,24,5,137,4,-1,0,3
35,4,1,2,0,244,1,0,0,19,9,138,1,-1,0,3
30,4,0,2,0,46,0,0,0,13,1,382,3,-1,0,3
36,0,0,1,0,246,1,0,2,16,8,206,2,-1,0,3
48,6,1,2,0,7,1,0,2,5,8,286,1,-1,0,3
67,5,0,0,0,1746,0,0,0,5,1,134,1,-1,0,3
35,9,2,2,0,992,1,0,0,26,1,79,1,114,3,0
38,3,0,2,0,4312,0,0,0,15,8,67,4,175,6,0
44,1,1,0,0,103,1,0,0,12,8,79,1,329,2,0
54,1,1,1,0,506,1,0,0,18,9,172,2,104,2,0
42,4,0,2,0,461,1,0,2,3,6,72,1,-1,0,3
36,9,2,2,0,268,0,0,0,29,1,54,12,-1,0,3
26,9,2,1,1,-454,0,1,0,18,5,652,2,-1,0,3
35,4,1,2,0,365,0,0,0,21,9,168,2,-1,0,3
33,9,0,1,0,2,1,0,0,7,8,600,2,330,17,0
58,7,1,1,0,1667,1,1,2,6,8,85,1,-1,0,3
21,1,2,1,0,2265,0,0,0,27,8,156,4,99,2,2
34,1,1,1,0,4622,1,1,2,20,8,217,1,-1,0,3
38,1,2,1,0,0,0,0,0,13,1,255,2,105,1,0
41,9,1,1,0,188,0,1,1,31,5,15,25,-1,0,3
36,4,2,1,0,0,0,0,0,13,1,333,5,-1,0,3
38,6,2,1,0,592,0,0,0,6,8,275,1,-1,0,3
25,9,1,1,0,-276,1,0,2,4,6,105,1,-1,0,3
34,9,1,1,0,1254,0,0,0,6,8,77,3,-1,0,3
34,9,1,1,0,652,1,1,0,18,5,50,4,-1,0,3
45,1,1,1,0,192,1,0,0,13,8,154,5,176,1,1
30,9,2,1,0,148,1,1,0,15,8,115,5,-1,0,3
42,9,1,1,0,1812,1,0,0,31,5,84,2,-1,0,3
50,10,1,1,0,3478,1,0,2,13,8,342,3,-1,0,3
33,9,1,1,0,264,0,0,0,28,1,180,4,-1,0,3
35,4,1,2,0,71,1,0,0,30,0,510,2,-1,0,3
59,1,1,1,0,1376,0,1,2,9,8,61,4,-1,0,3
38,1,1,0,0,668,0,0,2,8,8,238,1,-1,0,3
33,7,1,1,0,703,0,0,0,18,9,160,2,-1,0,3
45,9,0,3,1,-25,0,1,2,3,5,158,3,-1,0,3
37,10,2,1,0,48,0,0,0,31,5,40,10,-1,0,3
35,9,2,2,0,2453,1,0,0,13,1,119,2,-1,0,3
41,1,2,0,0,0,1,0,2,16,8,522,5,-1,0,3
33,4,1,2,0,133,1,0,2,26,8,308,4,-1,0,3
30,4,2,2,0,277,1,0,0,8,8,166,1,42,1,1
49,3,1,0,0,78,0,0,1,10,5,139,1,-1,0,3
39,4,1,1,0,517,1,0,0,18,9,387,3,196,2,0
44,2,0,1,0,1,0,0,0,31,5,388,4,-1,0,3
38,1,1,0,0,7944,0,0,2,17,6,116,3,-1,0,3
27,0,2,1,0,3,1,0,0,8,8,346,2,-1,0,3
45,4,1,2,0,623,0,0,0,9,11,405,3,-1,0,3
40,4,0,2,0,290,1,0,2,27,8,184,1,-1,0,3
53,7,1,0,0,8918,1,0,1,23,5,173,2,-1,0,3
32,4,2,2,0,41,1,0,0,7,8,449,1,338,1,1
34,1,1,1,0,199,1,0,2,8,8,627,3,-1,0,3
29,1,1,1,0,100,1,1,0,6,8,152,4,344,2,0
34,7,2,1,0,313,1,0,0,14,5,634,3,-1,0,3
40,0,1,1,0,419,1,1,0,12,8,92,1,369,1,0
44,9,1,1,0,0,1,0,2,30,8,243,3,-1,0,3
36,4,2,2,0,0,0,1,0,18,9,300,1,96,4,0
39,9,1,2,0,437,0,0,1,27,8,186,2,-1,0,3
58,1,1,0,0,1357,1,0,2,13,8,150,2,-1,0,3
37,9,1,1,0,1610,0,0,2,16,6,140,2,-1,0,3
31,4,1,2,0,0,1,0,0,4,8,108,2,167,1,0
46,1,0,1,0,709,1,0,0,18,5,100,4,-1,0,3
26,8,2,2,0,10086,0,0,0,8,5,475,3,78,2,2
37,7,1,1,0,0,1,0,0,14,5,330,4,-1,0,3
39,7,1,1,0,-311,1,0,0,6,8,55,2,345,2,1
36,4,1,2,0,9324,1,0,0,30,7,138,8,-1,0,3
29,4,1,2,0,7832,1,0,2,27,8,304,2,-1,0,3
47,9,0,1,0,191,0,0,0,19,1,228,5,-1,0,3
47,4,1,2,0,6637,1,0,0,17,0,174,2,-1,0,3
44,7,2,1,0,0,1,0,2,14,8,198,1,-1,0,3
24,0,2,1,0,172,0,0,0,3,3,114,1,-1,0,3
30,1,1,1,0,1131,1,1,0,18,9,189,1,144,5,0
55,4,2,2,0,797,0,0,0,29,5,24,2,-1,0,3
41,0,1,1,0,120,0,1,0,8,5,489,1,-1,0,3
57,0,1,0,0,215,1,1,0,17,5,210,2,-1,0,3
34,1,1,0,0,425,1,0,0,16,5,1389,7,-1,0,3
31,0,2,1,0,476,0,0,0,9,3,284,2,-1,0,3
56,2,0,0,0,29,0,0,0,29,4,52,2,227,1,0
53,4,1,3,0,527,1,0,0,23,5,71,3,-1,0,3
33,4,2,2,0,0,0,0,0,27,1,191,4,-1,0,3
67,0,1,0,0,1093,0,0,1,8,5,64,3,-1,0,3
53,3,1,0,0,70,0,0,0,21,1,77,8,-1,0,3
41,3,1,0,0,39,0,0,0,21,1,299,4,-1,0,3
46,3,1,0,0,296,1,0,2,20,6,205,4,-1,0,3
58,0,1,1,0,1464,1,1,2,5,6,53,29,-1,0,3
39,1,1,0,0,2226,1,0,2,6,8,158,1,-1,0,3
30,9,2,1,0,1286,0,0,1,28,1,44,12,-1,0,3
37,1,1,0,0,-738,1,0,0,5,8,303,1,-1,0,3
45,4,1,2,0,3643,0,0,0,21,9,162,1,-1,0,3
50,3,1,2,0,5260,1,0,0,24,5,51,2,-1,0,3
30,9,2,1,0,3096,1,0,0,11,1,272,4,-1,0,3
29,1,1,1,0,-312,1,1,0,14,8,130,2,-1,0,3
32,6,1,0,0,286,1,0,0,6,1,175,1,-1,0,3
37,4,1,2,0,89,1,0,2,19,8,162,10,-1,0,3
26,7,2,1,0,-72,1,0,2,30,6,82,9,-1,0,3
51,4,2,2,0,4305,1,0,0,4,8,126,1,-1,0,3
38,0,1,0,0,1487,0,0,2,9,6,332,2,-1,0,3
72,5,0,0,0,0,0,0,1,28,1,359,1,-1,0,3
42,9,0,1,0,-78,1,1,0,29,5,10,23,-1,0,3
57,1,2,0,0,3495,0,1,0,19,9,362,3,-1,0,3
22,8,2,3,0,3317,0,0,0,10,1,148,1,-1,0,3
46,4,1,2,0,1906,0,0,0,28,1,44,6,-1,0,3
32,10,1,1,0,2996,1,0,2,19,8,68,1,-1,0,3
42,9,1,2,0,446,0,0,0,6,1,286,3,-1,0,3
37,1,1,1,0,1590,0,0,2,12,6,305,2,-1,0,3
27,6,2,2,0,5214,1,0,2,28,8,94,1,-1,0,3
30,4,1,2,0,134,1,0,2,19,8,70,1,-1,0,3
34,4,1,2,0,8,0,0,0,25,1,169,4,-1,0,3
56,4,1,2,0,3120,1,0,0,7,1,666,2,-1,0,3
54,7,1,1,0,171,0,1,0,14,5,673,8,-1,0,3
57,4,1,1,0,39,1,0,0,15,8,114,2,-1,0,3
56,4,1,2,0,171,0,1,1,17,5,610,2,-1,0,3
41,7,1,1,0,-140,0,1,2,6,6,190,1,-1,0,3
32,4,2,2,0,728,1,0,2,21,8,125,1,-1,0,3
34,7,1,1,0,1637,1,0,0,21,9,107,4,-1,0,3
30,7,2,1,0,-143,1,0,0,15,8,85,1,-1,0,3
42,9,0,2,0,802,0,0,1,28,4,119,2,-1,0,3
40,3,1,2,0,795,1,0,2,29,8,725,3,-1,0,3
36,9,2,1,0,265,1,1,2,5,8,348,1,-1,0,3
42,7,1,0,0,2567,1,0,2,19,8,401,2,-1,0,3
34,4,1,2,0,3402,0,0,0,3,6,88,2,-1,0,3
30,7,0,1,0,1336,1,0,0,18,8,13,3,355,5,0
35,1,1,1,0,306,0,0,2,20,6,12,8,-1,0,3
