age,balance,duration,campaign,pdays,housing_cat,poutcome_success,deposit_cat
53,1151,412,1,10000,1,0,0
53,45,171,6,10000,0,0,0
57,1410,185,1,10000,1,0,0
33,1234,61,1,10000,0,0,0
38,2767,711,2,10000,1,0,0
33,5969,110,1,83,0,0,0
42,-272,186,1,10000,0,0,0
32,1036,62,2,10000,1,0,0
42,9324,67,4,10000,0,0,0
41,1043,225,1,10000,1,0,0
35,1473,84,3,10000,1,0,0
48,183,203,9,10000,1,0,0
24,86,1075,2,10000,0,0,0
59,0,217,4,10000,1,0,0
45,2388,317,2,10000,0,0,0
39,160,156,1,10000,1,0,0
46,385,52,4,10000,1,0,0
38,4,158,1,10000,1,0,0
30,119,430,1,10000,0,0,0
52,0,409,1,10000,0,0,0
42,742,58,3,10000,1,0,0
46,0,6,1,10000,0,0,0
33,1724,252,6,10000,0,0,0
52,0,351,5,10000,0,0,0
49,503,310,4,200,1,0,0
59,68,176,2,10000,1,0,0
58,5914,69,4,10000,0,0,0
26,192,477,1,10000,1,0,0
41,15,13,5,10000,0,0,0
41,2157,154,2,10000,1,0,0
39,3494,139,1,92,1,0,0
27,275,196,2,10000,1,0,0
47,318,83,1,10000,0,0,0
52,350,156,1,10000,0,0,0
37,588,65,4,10000,1,0,0
38,2008,354,1,10000,1,0,0
42,35,38,1,115,1,0,0
41,2152,134,1,121,0,0,0
46,122,1047,2,1,0,0,0
40,160,123,3,10000,0,0,0
41,1934,162,2,10000,1,0,0
60,0,34,4,10000,1,0,0
59,613,75,2,10000,0,0,0
59,574,197,6,10000,0,0,0
28,0,380,4,10000,1,0,0
45,341,77,2,10000,1,0,0
31,158,157,1,10000,1,0,0
31,1489,678,1,10000,1,0,0
46,2911,41,9,10000,0,0,0
51,1178,530,2,10000,0,0,0
37,96,102,1,182,0,1,0
40,4157,735,1,10000,1,0,0
31,-575,153,9,10000,1,0,0
38,3419,324,5,10000,1,0,0
39,1104,333,2,105,0,1,0
29,57,342,9,10000,1,0,0
65,343,159,2,10000,0,0,0
26,-326,128,3,10000,1,0,0
44,0,209,1,10000,0,0,0
27,3104,160,2,10000,1,0,0
35,648,674,2,10000,0,0,0
36,10041,91,2,184,1,0,0
36,-508,832,2,10000,1,0,0
24,327,333,2,10000,1,0,0
33,1150,109,2,10000,1,0,0
53,1074,523,2,10000,1,0,0
45,27,43,2,10000,1,0,0
37,3720,561,1,10000,1,0,0
60,92,70,3,10000,1,0,0
30,7845,59,1,10000,1,0,0
37,157,833,8,10000,1,0,0
34,428,221,2,267,1,0,0
28,0,6,4,10000,1,0,0
44,54,199,2,10000,0,0,0
34,13,47,1,10000,1,0,0
70,3230,112,1,10000,0,0,0
38,1637,231,1,10000,0,0,0
32,6981,154,1,194,1,0,0
39,1,102,1,10000,1,0,0
38,631,343,2,10000,1,0,0
36,7296,108,6,10000,1,0,0
32,3014,291,2,10000,1,0,0
34,920,250,1,342,1,0,0
49,735,50,3,10000,1,0,0
45,1300,135,3,10000,0,0,0
24,541,622,4,10000,1,0,0
47,0,213,2,10000,0,0,0
36,1257,108,9,101,0,0,0
25,4522,177,4,10000,1,0,0
30,585,7,6,10000,0,0,0
29,150,165,1,10000,1,0,0
27,202,212,2,10000,1,0,0
57,2137,132,7,10000,0,0,0
38,2674,163,2,10000,1,0,0
43,625,175,1,10000,1,0,0
35,73,79,2,10000,1,0,0
38,2656,230,2,10000,0,0,0
71,3,1175,3,189,0,0,0
36,0,794,1,10000,0,0,0
40,95,61,4,10000,0,0,0
50,106,460,2,10000,0,0,0
31,477,77,5,10000,1,0,0
33,1529,41,1,10000,1,0,0
57,28,163,1,358,1,0,0
32,1743,1156,1,261,1,0,0
52,924,93,4,10000,0,0,0
30,457,90,2,10000,0,0,0
40,0,561,1,201,1,0,0
50,736,74,1,10000,1,0,0
32,0,183,2,10000,0,0,0
36,787,92,1,10000,0,0,0
60,-396,443,1,350,1,0,0
48,1573,165,1,10000,0,0,0
72,0,215,2,10000,0,0,0
46,524,15,7,10000,1,0,0
45,1558,179,1,10000,1,0,0
50,159,216,2,10000,1,0,0
29,53,27,17,10000,1,0,0
40,838,619,3,10000,1,0,0
49,3144,349,2,10000,0,0,0
42,737,762,2,10000,1,0,0
43,4056,13,6,89,0,0,0
36,162,340,2,10000,1,0,0
37,0,76,4,10000,1,0,0
59,217,574,3,10000,1,0,0
75,3324,149,1,10000,0,0,0
53,2895,74,1,10000,1,0,0
53,0,85,3,10000,1,0,0
57,11254,229,2,10000,0,0,0
30,-280,609,2,266,1,0,0
44,808,67,2,10000,1,0,0
51,0,166,2,10000,0,0,0
30,246,166,2,113,1,0,0
42,-972,146,1,10000,1,0,0
48,750,85,2,8,0,0,0
40,2430,87,2,10000,0,0,0
36,-179,144,1,10000,1,0,0
40,1412,48,3,10000,0,0,0
47,-1531,156,8,10000,1,0,0
39,51,140,2,10000,0,0,0
41,88,105,1,336,1,0,0
42,-209,90,2,10000,0,0,0
50,799,63,1,10000,0,0,0
58,4048,270,5,10000,0,0,0
70,1310,634,1,10000,0,0,0
29,573,190,4,10000,1,0,0
56,6798,250,1,10000,1,0,0
32,1214,104,2,10000,0,0,0
39,75,26,1,10000,0,0,0
33,387,17,5,10000,0,0,0
47,2246,330,1,10000,1,0,0
39,3,625,1,10000,0,0,0
34,883,163,3,10000,0,0,0
36,1503,138,1,10000,0,0,0
40,-322,144,1,10000,1,0,0
34,1301,56,1,10000,0,0,0
54,950,285,2,10000,1,0,0
36,2326,7,5,10000,1,0,0
34,-78,198,1,10000,1,0,0
50,2405,114,1,287,1,0,0
48,113,38,1,10000,0,0,0
35,4564,45,6,10000,0,0,0
33,387,327,2,138,1,0,0
42,1865,164,1,10000,1,0,0
31,4105,264,1,10000,0,0,0
54,258,86,1,88,0,0,0
55,19,56,3,10000,1,0,0
30,3773,75,4,258,1,0,0
30,1808,83,2,10000,1,0,0
59,1304,220,1,10000,0,0,0
50,3702,109,5,10000,0,0,0
59,163,464,1,10000,0,0,0
27,-151,283,2,10000,0,0,0
25,1602,154,1,10000,1,0,0
37,1314,74,1,14,1,0,0
36,84,67,1,10000,1,0,0
56,1906,45,9,10000,0,0,0
52,291,150,3,10000,0,0,0
36,223,80,1,10000,1,0,0
30,207,72,2,10000,1,0,0
31,518,399,1,10000,1,0,0
55,241,14,6,10000,1,0,0
28,-126,360,4,10000,0,0,0
44,421,307,1,10000,0,0,0
28,38,31,1,10000,1,0,0
25,800,151,4,10000,1,0,0
39,32,8,10,10000,0,0,0
32,1477,111,1,10000,1,0,0
42,160,190,1,10000,1,0,0
31,4415,329,1,10000,1,0,0
38,-397,91,9,10000,1,0,0
30,590,443,3,10000,0,0,0
50,778,16,1,10000,0,0,0
50,19,205,1,10000,0,0,0
47,0,81,2,10000,0,0,0
29,-28,393,1,10000,1,0,0
34,3119,250,4,10000,1,0,0
54,122,126,3,10000,1,0,0
43,0,804,12,10000,0,0,0
47,4157,90,3,10000,0,0,0
55,102,74,1,10000,1,0,0
35,437,240,1,10000,1,0,0
32,1,77,3,10000,1,0,0
49,-354,455,1,10000,0,0,0
39,1234,64,4,10000,0,0,0
32,901,102,3,10000,1,0,0
49,247,283,1,10000,0,0,0
32,180,804,1,10000,1,0,0
47,274,313,2,10000,0,0,0
42,92,86,2,10000,0,0,0
52,813,113,2,10000,0,0,0
31,1170,120,2,10000,1,0,0
52,-183,145,1,10000,1,0,0
38,0,77,18,10000,0,0,0
53,136,99,1,10000,1,0,0
40,103,135,2,10000,1,0,0
31,23,322,7,10000,0,0,0
53,2242,154,14,10000,0,0,0
46,137,252,3,10000,0,0,0
49,1047,133,4,10000,0,0,0
34,5731,101,3,10000,1,0,0
63,2707,57,4,10000,0,0,0
41,-329,13,8,238,0,0,0
55,158,176,18,10000,1,0,0
29,219,76,2,356,1,0,0
47,2775,262,1,10000,0,0,0
37,461,272,2,10000,1,0,0
38,145,109,2,10000,1,0,0
29,309,214,1,10000,1,0,0
41,733,69,1,335,1,0,0
53,8417,435,1,10000,1,0,0
40,1400,20,7,10000,0,0,0
56,72,263,1,357,1,0,0
34,0,759,1,10000,1,0,0
28,9710,786,2,10000,0,0,0
41,1377,111,4,371,1,0,0
32,881,79,5,10000,0,0,0
51,0,173,2,10000,1,0,0
33,285,267,1,10000,0,0,0
34,550,90,3,346,1,0,0
26,285,265,2,342,1,0,0
31,-360,93,2,10000,1,0,0
39,0,108,7,10000,0,0,0
50,72,171,13,10000,0,0,0
33,930,149,2,10000,0,0,0
44,717,150,2,10000,0,0,0
38,67,74,1,239,0,0,0
33,6227,76,2,10000,1,0,0
32,5252,1162,2,10000,1,0,0
33,561,104,1,10000,0,0,0
55,1393,55,5,10000,1,0,0
27,-330,88,1,353,1,0,0
39,3261,150,17,10000,1,0,0
21,361,329,1,95,0,0,0
57,807,211,2,10000,1,0,0
29,2305,82,2,10000,0,0,0
45,-11,247,1,10000,1,0,0
46,2223,67,3,10000,0,0,0
47,29,150,8,10000,0,0,0
44,1308,161,1,10000,0,0,0
43,1337,632,2,10000,1,0,0
44,17361,476,1,10000,0,0,0
52,6,82,2,10000,0,0,0
33,370,145,4,10000,1,0,0
27,8,398,1,370,1,0,0
43,666,160,3,10000,0,0,0
29,0,121,1,10000,1,0,0
43,1336,82,2,309,1,0,0
34,17672,548,1,10000,0,0,0
30,35,185,4,10000,0,0,0
56,705,164,2,10000,0,0,0
46,2087,111,1,119,0,0,0
42,4466,158,2,10000,0,0,0
51,844,184,3,10000,1,0,0
30,321,738,2,10000,1,0,0
41,2781,95,2,10000,1,0,0
57,34,139,1,10000,0,0,0
36,29,345,1,10000,1,0,0
47,2443,422,1,10000,0,0,0
37,3975,163,2,10000,1,0,0
33,256,76,1,10000,1,0,0
49,696,310,3,10000,1,0,0
34,63,83,1,102,0,0,0
54,316,240,1,10000,1,0,0
39,-119,135,6,10000,0,0,0
58,6570,106,3,10000,0,0,0
36,418,132,2,10000,1,0,0
46,0,247,2,10000,1,0,0
31,8784,63,2,10000,1,0,0
31,1970,284,3,10000,0,0,0
50,204,421,1,10000,1,0,0
40,643,74,2,256,1,0,0
47,304,185,1,10000,1,0,0
26,1177,116,1,10000,0,0,0
29,544,360,1,10000,1,0,0
38,-498,85,6,10000,0,0,0
57,0,16,9,282,1,0,0
47,209,77,6,10000,0,0,0
56,665,109,2,10000,1,0,0
37,310,76,1,10000,0,0,0
66,2149,151,6,103,1,0,0
49,13818,201,1,113,0,0,0
31,526,130,13,10000,0,0,0
30,-218,13,15,10000,1,0,0
42,419,96,4,10000,1,0,0
55,517,47,3,263,1,0,0
33,61,286,4,10000,0,0,0
33,0,83,2,10000,1,0,0
43,514,34,2,10000,1,0,0
32,365,210,3,10000,1,0,0
42,480,288,12,10000,1,0,0
53,717,594,2,10000,0,0,0
42,24780,184,2,10000,0,0,0
37,1396,199,2,10000,1,0,0
31,414,215,1,10000,1,0,0
57,3100,165,2,10000,0,0,0
33,0,214,5,10000,0,0,0
57,1218,317,6,10000,1,0,0
30,789,356,1,10000,1,0,0
31,859,182,3,10000,1,0,0
33,0,296,8,10000,0,0,0
33,3868,445,1,10000,1,0,0
53,232,32,1,10000,1,0,0
38,1686,9,28,10000,1,0,0
60,29184,94,2,10000,0,0,0
36,144,87,1,308,0,0,0
27,194,326,1,10000,1,0,0
32,7641,39,10,10000,1,0,0
45,351,66,1,10000,1,0,0
28,150,491,1,10000,1,0,0
57,1532,286,3,10000,0,0,0
37,1549,161,7,10000,1,0,0
47,1057,488,2,10000,0,0,0
35,839,50,3,10000,1,0,0
32,880,112,1,10000,1,0,0
41,4464,1425,2,10000,1,0,0
35,6,47,1,10000,1,0,0
26,0,65,26,10000,0,0,0
47,694,1001,4,10000,1,0,0
36,153,263,1,171,1,0,0
46,110,243,5,10000,1,0,0
30,640,124,4,213,0,0,0
44,3060,113,1,189,1,0,0
47,2836,10,2,10000,0,0,0
49,1127,162,2,281,1,0,0
55,11,588,2,10000,0,0,0
56,982,135,2,10000,1,0,0
28,222,101,23,10000,1,0,0
34,627,283,2,10000,1,0,0
55,5010,530,1,10000,0,0,0
27,468,270,2,10000,0,0,0
38,155,25,26,10000,1,0,0
43,2478,347,1,230,1,0,0
55,668,25,6,10000,0,0,0
30,35,366,2,10000,1,0,0
48,3304,409,3,10000,0,0,0
30,0,30,1,10000,1,0,0
58,237,200,3,10000,0,0,0
39,0,28,1,10000,0,0,0
35,-54,70,2,10000,1,0,0
41,0,85,2,10000,0,0,0
32,240,86,3,10000,1,0,0
48,759,84,5,10000,1,0,0
76,992,139,2,10000,0,0,0
43,1379,383,3,10000,1,0,0
46,8564,397,2,342,0,0,0
59,0,213,4,10000,0,0,0
29,119,136,2,10000,1,0,0
31,450,111,2,129,0,0,0
36,746,581,3,10000,1,0,0
46,2032,424,2,10000,0,0,0
37,636,338,2,10000,0,0,0
48,-938,134,1,344,1,0,0
31,2007,253,1,10000,1,0,0
39,33,593,4,10000,0,0,0
39,2887,42,2,10000,1,0,0
39,1444,100,1,117,0,1,0
55,42,386,2,10000,1,0,0
54,522,81,3,10000,0,0,0
32,0,435,2,10000,0,0,0
37,3884,28,5,10000,1,0,0
36,472,1017,1,10000,1,0,0
60,2060,454,1,88,0,0,0
25,628,266,1,10000,0,0,0
50,398,1567,5,10000,0,0,0
59,417,476,2,10000,1,0,0
58,610,246,2,10000,1,0,0
49,2585,64,1,10000,0,0,0
47,321,111,1,10000,1,0,0
38,0,960,2,10000,1,0,0
32,4,181,1,10000,0,0,0
40,29,118,2,10000,0,0,0
50,892,234,1,10000,1,0,0
35,0,370,4,10000,0,0,0
47,1387,158,1,826,1,0,0
27,454,331,2,10000,0,0,0
48,71,97,3,10000,0,0,0
40,-35,194,3,10000,1,0,0
35,2251,151,8,10000,0,0,0
39,2460,194,3,10000,0,0,0
34,34,379,1,10000,0,0,0
36,1281,119,2,10000,0,0,0
56,3021,419,2,10000,0,0,0
30,141,166,2,10000,0,0,0
51,500,471,1,10000,0,0,0
41,1459,82,1,10000,0,0,0
35,-244,118,1,10000,1,0,0
53,1356,371,2,96,1,0,0
25,-289,56,2,10000,1,0,0
34,1396,630,1,10000,1,0,0
29,9,202,2,10000,0,0,0
33,70,333,3,10000,1,0,0
43,877,135,1,10000,1,0,0
47,113,276,1,10000,1,0,0
35,368,218,3,10000,1,0,0
49,89,351,1,10000,1,0,0
41,450,374,2,10000,1,0,0
49,463,541,2,10000,1,0,0
44,1397,326,1,10000,0,0,0
32,310,144,1,10000,1,0,0
27,270,470,2,10000,1,0,0
53,65,99,1,92,0,0,0
55,865,105,1,82,1,0,0
60,7,87,5,10000,0,0,0
27,145,121,4,89,1,0,0
58,327,145,2,10000,0,0,0
42,429,110,1,370,1,0,0
31,1167,279,1,10000,1,0,0
30,2995,329,1,10000,1,0,0
32,974,228,1,10000,1,0,0
56,784,149,2,10000,0,0,0
57,316,935,2,10000,0,0,0
57,0,67,1,10000,1,0,0
39,211,53,2,10000,0,0,0
37,342,340,2,175,1,0,0
32,628,280,1,10000,0,0,0
41,0,625,2,10000,1,0,0
49,769,257,1,10000,1,0,0
36,2278,152,2,10000,1,0,0
58,1351,392,3,10000,1,0,0
58,49,75,2,10000,1,0,0
33,1082,351,1,10000,1,0,0
31,5691,357,1,10000,1,0,0
46,916,472,2,10000,1,0,0
42,325,97,4,10000,1,0,0
46,0,239,2,259,1,0,0
47,2475,1476,4,10000,1,0,0
42,3717,235,1,10000,0,0,0
53,288,69,1,10000,0,0,0
31,1130,236,5,10000,1,0,0
39,2715,201,3,10000,1,0,0
57,23,25,8,10000,1,0,0
29,0,437,2,10000,0,0,0
32,-84,426,1,10000,1,0,0
38,290,369,1,10000,1,0,0
34,36,55,1,10000,0,0,0
35,-488,97,4,10000,1,0,0
55,-473,233,1,10000,1,0,0
42,1272,117,1,169,1,0,0
32,0,162,4,10000,0,0,0
50,-6,92,2,10000,1,0,0
56,510,288,1,10000,1,0,0
36,818,96,4,10000,1,0,0
49,543,213,3,10000,1,0,0
48,7867,306,3,10000,1,0,0
32,1212,463,2,10000,1,0,0
35,533,221,12,10000,0,0,0
48,291,350,2,10000,1,0,0
40,573,329,1,10000,1,0,0
55,1279,446,3,357,1,0,0
50,280,61,23,10000,1,0,0
55,574,243,2,10000,1,0,0
26,658,34,4,10000,0,0,0
34,2019,102,1,10000,1,0,0
45,22815,653,8,10000,0,0,0
44,887,519,1,14,1,0,0
34,303,50,1,195,1,0,0
39,326,115,1,10000,1,0,0
31,453,384,2,10000,1,0,0
27,0,46,1,10000,0,0,0
41,4063,14,5,172,1,0,0
45,2403,207,1,10000,0,0,0
28,123,115,1,359,1,0,0
39,270,116,1,10000,1,0,0
31,424,106,1,161,0,0,0
31,1230,290,4,10000,1,0,0
31,387,228,2,370,1,0,0
35,744,1096,1,10000,1,0,0
32,696,101,4,105,0,0,0
49,4594,157,3,10000,0,0,0
42,1002,109,3,10000,0,0,0
31,-173,396,2,10000,1,0,0
35,1239,60,2,347,1,0,0
31,354,186,2,10000,0,0,0
45,375,10,1,594,0,0,0
24,3,311,1,10000,1,0,0
49,6116,43,1,10000,1,0,0
36,4515,408,2,10000,1,0,0
28,727,144,4,10000,1,0,0
54,3846,216,2,10000,1,0,0
27,1128,88,4,10000,1,0,0
34,1173,93,1,10000,0,0,0
40,27,165,6,10000,0,0,0
32,328,271,1,10000,1,0,0
41,0,595,2,10000,1,0,0
38,-87,531,1,10000,1,0,0
35,2830,22,12,10000,0,0,0
31,4,199,4,10000,0,0,0
47,0,563,2,10000,0,0,0
41,80,202,1,10000,0,0,0
29,2768,121,4,10000,1,0,0
33,5,12,1,10000,1,0,0
89,553,2027,5,10000,0,0,0
54,-102,164,7,10000,1,0,0
72,2079,100,1,191,0,0,0
29,1,215,1,10000,1,0,0
41,598,69,3,364,1,0,0
39,34,377,3,10000,1,0,0
41,-19,201,1,10000,1,0,0
31,292,30,18,10000,1,0,0
32,144,260,11,10000,1,0,0
52,1113,83,1,10000,0,0,0
41,121,456,1,287,1,0,0
45,904,14,9,10000,1,0,0
29,-498,99,3,227,1,0,0
32,0,138,1,10000,1,0,0
35,67,60,6,10000,0,0,0
54,3967,90,3,10000,0,0,0
41,305,174,2,10000,1,0,0
42,260,175,2,10000,1,0,0
59,258,33,1,173,1,1,0
58,0,506,1,10000,0,0,0
32,72,88,9,10000,0,0,0
56,145,124,2,9,1,0,0
50,2564,124,4,113,1,0,0
45,7811,143,2,10000,0,0,0
59,5744,632,1,10000,0,0,0
47,673,118,4,10000,1,0,0
54,602,101,2,10000,0,0,0
40,9374,7,8,185,1,0,0
37,5016,119,1,10000,0,0,0
29,508,262,5,10000,1,0,0
36,156,219,2,10000,1,0,0
33,0,310,1,10000,1,0,0
32,12,321,1,10000,0,0,0
53,7984,151,1,10000,1,0,0
33,255,588,2,184,1,0,0
36,211,146,2,10000,1,0,0
43,1854,131,2,197,0,1,0
45,-497,217,1,176,1,0,0
52,431,73,17,10000,0,0,0
48,-314,7,5,10000,1,0,0
40,552,761,8,10000,0,0,0
31,465,259,3,10000,1,0,0
34,544,257,2,10000,1,0,0
54,-636,324,3,10000,1,0,0
40,7780,364,1,355,0,0,0
55,274,7,5,10000,0,0,0
33,1148,299,1,10000,0,0,0
50,67,156,3,10000,0,0,0
59,914,192,1,10000,0,0,0
40,1293,128,3,10000,1,0,0
45,111,173,1,10000,1,0,0
32,937,90,1,94,0,0,0
50,605,200,1,10000,1,0,0
58,1457,144,4,10000,1,0,0
38,1617,691,1,10000,1,0,0
57,29207,232,2,10000,1,0,0
31,812,245,1,10000,1,0,0
69,324,875,1,189,0,1,0
26,1327,171,4,10000,0,0,0
30,482,86,1,10000,0,0,0
49,134,265,2,10000,1,0,0
36,347,167,2,10000,0,0,0
37,1824,112,2,324,1,0,0
55,410,221,2,10000,0,0,0
36,-38,784,1,10000,1,0,0
31,581,845,1,152,1,0,0
30,3100,154,4,10000,1,0,0
36,0,201,4,10000,1,0,0
50,1138,219,10,10000,0,0,0
53,0,209,5,10000,0,0,0
39,304,323,1,10000,1,0,0
31,313,114,2,10000,1,0,0
49,1898,159,1,10000,0,0,0
35,142,315,2,196,1,0,0
45,4696,99,1,10000,0,0,0
30,135,112,2,10000,0,0,0
47,574,137,5,10000,1,0,0
37,1322,14,8,185,1,0,0
35,703,169,1,10000,0,0,0
41,0,91,2,10000,0,0,0
35,1,173,8,10000,1,0,0
60,55,207,1,10000,0,0,0
58,786,165,3,10000,1,0,0
28,22,59,3,10000,1,0,0
57,890,343,4,10000,0,0,0
35,451,220,6,10000,1,0,0
54,59,268,1,10000,1,0,0
31,15,119,2,10000,0,0,0
32,15341,738,3,10000,0,0,0
56,-273,119,2,10000,0,0,0
35,28,259,1,10000,0,0,0
33,58,144,2,10000,0,0,0
50,103,109,4,267,1,0,0
46,244,244,1,10000,1,0,0
35,0,115,4,10000,0,0,0
49,880,22,3,10000,1,0,0
56,-141,101,4,10000,0,0,0
33,447,180,2,10000,1,0,0
37,62,404,2,10000,0,0,0
30,148,206,1,10000,0,0,0
34,79,219,3,10000,1,0,0
29,9,262,3,10000,1,0,0
32,578,29,2,10000,0,0,0
29,-382,35,2,10000,1,0,0
50,888,160,3,10000,0,0,0
58,382,460,2,10000,0,0,0
30,1390,552,4,10000,0,0,0
52,-104,124,1,10000,0,0,0
39,22,493,1,10000,1,0,0
43,-36,190,1,104,1,0,0
51,130,547,3,10000,0,0,0
38,77,441,4,10000,0,0,0
30,1031,7,1,10000,0,0,0
52,92,469,7,10000,0,0,0
40,1063,264,2,10000,1,0,0
37,0,101,3,10000,1,0,0
30,282,148,2,10000,1,0,0
51,1394,115,1,10000,1,0,0
27,16,193,1,10000,0,0,0
35,975,102,1,10000,1,0,0
47,12276,77,5,10000,0,0,0
29,313,172,2,343,1,0,0
52,1648,172,3,10000,1,0,0
43,6,58,1,264,0,0,0
31,1127,43,1,349,1,0,0
54,1070,373,4,10000,0,0,0
59,1040,123,2,10000,0,0,0
51,50,121,1,10000,1,0,0
32,62,45,1,10000,1,0,0
42,-755,312,1,10000,1,0,0
46,4707,93,8,10000,1,0,0
30,925,240,1,10000,0,0,0
42,0,73,5,10000,1,0,0
39,867,481,1,10000,1,0,0
31,-201,81,4,10000,1,0,0
35,120,245,2,10000,1,0,0
34,61,21,1,10000,0,0,0
42,0,471,2,10000,1,0,0
57,687,107,3,10000,1,0,0
38,38,105,2,10000,0,0,0
29,2806,294,1,93,0,0,0
46,-27,289,1,10000,1,0,0
48,2498,98,2,10000,0,0,0
33,390,460,2,10000,0,0,0
59,-423,84,1,10000,1,0,0
23,1587,502,2,10000,1,0,0
37,288,159,6,10000,1,0,0
40,822,155,2,245,1,0,0
44,-222,112,3,10000,1,0,0
37,197,251,3,10000,1,0,0
28,159,345,2,10000,1,0,0
39,681,170,1,10000,1,0,0
57,0,125,2,10000,0,0,0
38,495,297,1,10000,1,0,0
60,414,147,1,10000,0,0,0
38,151,50,1,10000,1,0,0
26,2572,620,1,10000,1,0,0
32,320,198,2,10000,1,0,0
35,304,274,2,10000,1,0,0
30,1299,515,2,10000,0,0,0
37,740,434,3,342,1,0,0
36,537,206,6,10000,0,0,0
34,1581,52,11,10000,1,0,0
28,708,339,5,10000,1,0,0
37,178,72,1,10000,1,0,0
31,671,193,3,10000,1,0,0
34,3,26,1,10000,1,0,0
28,981,225,1,10000,1,0,0
38,1042,419,2,10000,1,0,0
80,1021,37,1,10000,0,0,0
59,1035,223,1,10000,1,0,0
54,1114,1195,2,175,1,0,0
29,98,170,2,10000,0,0,0
39,24,79,4,10000,1,0,0
30,486,335,3,10000,0,0,0
41,727,246,1,10000,1,0,0
48,-205,112,1,10000,1,0,0
26,895,820,3,10000,1,0,0
55,319,124,3,10000,0,0,0
36,206,183,1,10000,1,0,0
31,-414,1369,3,10000,1,0,0
35,-1489,177,1,10000,1,0,0
30,0,74,1,10000,0,0,0
26,249,235,3,262,1,0,0
32,927,282,1,10000,0,0,0
43,515,182,1,10000,1,0,0
48,1060,87,2,318,1,0,0
49,308,266,5,10000,0,0,0
34,808,20,3,10000,1,0,0
27,431,286,2,10000,1,0,0
31,396,104,1,10000,1,0,0
35,-89,75,1,368,1,0,0
40,-253,177,1,10000,1,0,0
39,0,793,2,10000,1,0,0
19,60,253,1,10000,0,0,0
40,695,270,1,348,1,0,0
25,1141,718,1,347,1,0,0
38,791,89,2,10000,1,0,0
62,1381,1020,1,10000,0,0,0
27,0,198,13,10000,1,0,0
40,-28,289,2,10000,1,0,0
56,412,179,6,10000,0,0,0
33,310,179,2,10000,0,0,0
52,1319,37,2,10000,0,0,0
33,0,83,12,10000,1,0,0
38,-314,66,2,10000,1,0,0
27,511,85,5,10000,1,0,0
54,-152,14,11,10000,1,0,0
35,907,97,4,10000,0,0,0
41,22,152,1,10000,1,0,0
28,0,11,21,10000,0,0,0
55,8044,175,5,333,1,0,0
56,1854,45,1,342,1,0,0
33,1794,360,1,173,1,0,0
42,2,249,2,10000,0,0,0
34,2321,600,2,99,0,0,0
35,144,163,2,10000,0,0,0
46,1,200,3,10000,1,0,0
31,762,312,3,10000,0,0,0
48,16,214,1,10000,1,0,0
38,20,147,1,10000,0,0,0
47,2070,136,1,10000,1,0,0
48,308,125,5,10000,1,0,0
57,1617,96,2,10000,1,0,0
30,39,101,3,10000,1,0,0
39,332,277,3,10000,1,0,0
31,713,162,1,10000,0,0,0
44,2885,63,3,10000,1,0,0
38,968,272,1,10000,1,0,0
58,4150,363,1,10000,0,0,0
42,687,667,2,10000,0,0,0
33,333,80,6,10000,0,0,0
55,1821,224,2,10000,0,0,0
34,-436,317,1,10000,1,0,0
30,6929,341,1,10000,0,0,0
35,126,112,2,10000,0,0,0
35,2019,83,2,144,1,0,0
56,878,123,3,10000,0,0,0
27,6791,174,2,229,0,1,0
39,0,210,2,10000,1,0,0
36,110,185,1,10000,1,0,0
35,28,159,3,10000,0,0,0
34,443,10,1,2,0,0,0
28,236,460,3,10000,0,0,0
37,2707,109,1,10000,1,0,0
57,1753,539,1,10000,1,0,0
34,1182,124,1,10000,1,0,0
38,427,253,1,182,1,0,0
48,788,36,2,10000,0,0,0
35,0,78,11,10000,0,0,0
40,-509,298,1,10000,1,0,0
48,-110,164,2,10000,0,0,0
54,244,337,2,10000,1,0,0
49,933,92,33,10000,0,0,0
38,940,191,7,10000,0,0,0
44,1631,81,1,195,1,0,0
44,-505,113,11,10000,1,0,0
60,7336,494,1,10000,0,0,0
55,-40,178,2,10000,1,0,0
27,25,8,1,10000,0,0,0
33,0,190,2,10000,0,0,0
32,5,114,1,10000,1,0,0
51,-92,28,4,10000,1,0,0
44,497,321,3,270,1,0,0
49,2356,236,2,10000,0,0,0
42,3,118,1,10000,1,0,0
35,128,136,1,10000,1,0,0
32,390,100,1,243,1,0,0
39,300,315,6,394,0,0,0
54,827,294,2,10000,0,0,0
35,25,219,2,10000,0,0,0
41,340,262,1,349,1,0,0
35,867,298,2,171,1,1,0
41,140,636,2,10000,1,0,0
36,3,100,4,10000,0,0,0
51,4920,392,2,10000,0,0,0
59,3237,100,3,10000,0,0,0
44,0,32,2,116,1,0,0
49,1096,609,1,303,1,0,0
37,869,60,8,10000,0,0,0
60,1900,77,3,10000,1,0,0
40,413,150,1,10000,1,0,0
27,-588,531,2,10000,0,0,0
34,0,398,2,10000,0,0,0
41,2490,115,2,10000,1,0,0
39,20928,1166,1,352,0,0,0
34,560,198,3,10000,1,0,0
38,0,580,1,173,1,0,0
56,826,853,1,10000,1,0,0
42,115,161,1,149,1,0,0
47,107,119,8,10000,0,0,0
32,320,22,4,10000,1,0,0
37,-399,21,3,10000,1,0,0
25,703,1100,3,10000,0,0,0
29,328,25,1,10000,1,0,0
48,148,152,2,10000,0,0,0
39,2298,13,2,319,1,0,0
